COMPANY,CUST #,CYCLE,ROUTE,DAY,RTE SEQ#,QTY,SIZE,CHG CODE,FREQ,SCHEDULE,BIN #,P/U#,BIN AMT$,TAX BODY,VAR3,VAR4,FEE CODE,PRICE LIST
1,11361,CA,62,WED,2950,1,96,CR, ,--W----,4,1,0,AC,,,,CO
1,11370,CA,29,MON,170,1,6Y,T0, ,M------,1,1,1298.25,YC,WINERY,,,CO
1,11370,CA,85,MON,509,1,96,CG, ,M------,2,1,0,YC,WINERY,,,CO
1,11370,CA,64,MON,395,1,96,CR, ,M------,3,1,0,YC,WINERY,,,CO
1,11370,CA,64,MON,400,1,96,CR, ,M------,4,1,0,YC,WINERY,,,CO
1,11370,CA,42,FRI,45,1,4Y,R0, ,----F--,5,1,667.81,YC,WINERY,,,CO
1,11370,CA,64,MON,405,1,96,CR, ,M------,6,1,0,YC,WINERY,,,CO
1,11370,CA,49,MON,70,1,4Y,CB, ,M---F--,7,2,75,YC,WINERY,,,CO
1,11370,CA,49,FRI,340,1,4Y,CB, ,M---F--,7,2,75,YC,WINERY,,,CO
1,11370,CA,49,MON,80,1,6Y,CB, ,M---F--,8,2,75,YC,WINERY,,,CO
1,11370,CA,49,FRI,350,1,6Y,CB, ,M---F--,8,2,75,YC,WINERY,,,CO
1,11370,CA,43,TUE,0,1,4Y,GL, ,-T--F--,9,2,150,YC,WINERY,,,CO
1,11370,CA,43,FRI,240,1,4Y,GL, ,-T--F--,9,2,150,YC,WINERY,,,CO
1,11402,CA,23,MON,380,1,6Y,T0, ,M------,1,1,1188.51,C,LODGING-FW,,,C
1,11402,CA,23,MON,380,1,OC,EG, ,M------,2,1,40,C,LODGING-FW,,,C
1,11402,CA,44,TUE,70,1,6Y,CB, ,-T--F--,3,2,75,C,LODGING-FW,,,C
1,11402,CA,44,FRI,55,1,6Y,CB, ,-T--F--,3,2,75,C,LODGING-FW,,,C
1,11402,CA,65,THU,2180,3,96,CR, ,---H---,4,1,0,C,LODGING-FW,,,C
1,11402,CA,65,THU,2210,1,96,AR, ,---H---,5,1,76,C,LODGING-FW,,,C
1,11402,CA,65,THU,2170,3,96,AR, ,---H---,6,1,76,C,LODGING-FW,,,C
1,11402,CA,65,THU,2220,1,96,AR, ,---H---,7,1,76,C,LODGING-FW,,,C
1,11402,CA,65,THU,2175,6,96,AR, ,---H---,8,1,76,C,LODGING-FW,,,C
1,11402,CA,85,THU,1160,2,96,CG, ,---H---,9,1,0,C,LODGING-FW,,,C
1,11402,CA,40,MON,240,4,CF,6, ,M-W-F--,10,3,0,C,LODGING-FW,,,C
1,11402,CA,40,WED,185,4,CF,6, ,M-W-F--,10,3,0,C,LODGING-FW,,,C
1,11402,CA,40,FRI,225,4,CF,6, ,M-W-F--,10,3,0,C,LODGING-FW,,,C
1,11405,PA,    ,UNR,0,1,25,CO, ,-------,1,0,0,YC,,,,CO
1,11405,PA,    ,UNR,0,1,20,WZ, ,-------,2,0,0,YC,,,,CO
1,11436,CA,84,TUE,30,1,4Y,G0, ,-T-----,1,1,454.87,S,WINERY,,,S
1,11436,CA,23,WED,620,1,2Y,T0, ,--W----,2,1,363.91,S,WINERY,,,S
1,11436,CA,65,TUE,2560,3,96,CR, ,-T-----,3,1,0,S,WINERY,,,S
1,11436,CA,65,TUE,2550,1,96,AR, ,-T-----,4,1,73.41,S,WINERY,,,S
1,11436,CA,85,TUE,4690,1,96,CG, ,-T-----,5,1,0,S,WINERY,,,S
1,11451,CA,23,THU,240,1,4Y,T0, ,---H---,1,1,793.4,CL,MULTIFAMIL,,,CL
1,11451,CA,65,THU,1990,1,96,CR, ,---H---,2,1,0,CL,MULTIFAMIL,,,CL
1,11451,CA,65,THU,2000,1,96,CR, ,---H---,3,1,0,CL,MULTIFAMIL,,,CL
1,11451,CA,85,THU,1050,1,96,CG, ,---H---,4,1,0,CL,MULTIFAMIL,,,CL
1,11451,CA,85,THU,1055,1,96,AG, ,---H---,5,1,68.91,CL,MULTIFAMIL,,,CL
1,11457,CA,29,TUE,30,1,2Y,T0, ,-T-----,1,1,363.91,S,RETAIL,,,S
1,11457,CA,64,TUE,920,2,96,CR, ,-T-----,2,1,0,S,RETAIL,,,S
1,11474,CA,25,TUE,1010,1,CT,3, ,-T-----,1,1,32.62,S,COMMUNITY,,,S
1,11474,CA,64,TUE,1000,1,96,CR, ,-T-----,2,1,0,S,COMMUNITY,,,S
1,11483,CA,23,TUE,480,1,4Y,T2, ,-T--F--,1,2,2167.57,YC,WINERY,,,CO
1,11483,CA,29,FRI,390,1,4Y,T2, ,-T--F--,1,2,2167.57,YC,WINERY,,,CO
1,11483,CA,62,MON,630,1,96,CR, ,M------,2,1,0,YC,WINERY,,,CO
1,11483,CA,62,MON,640,1,96,CR, ,M------,3,1,0,YC,WINERY,,,CO
1,11483,CA,42,FRI,60,1,4Y,R2, ,----F--,4,1,840.85,YC,WINERY,,,CO
1,11483,CA,40,FRI,30,3,CF,D6, ,----F--,5,1,72.28,YC,WINERY,,,CO
1,11483,CA,43,TUE,285,1,4Y,GL, ,-T--F--,6,2,150,YC,WINERY,,,CO
1,11483,CA,43,FRI,285,1,4Y,GL, ,-T--F--,6,2,150,YC,WINERY,,,CO
1,11483,CA,49,WED,110,1,4Y,CB, ,--W----,7,1,75,YC,WINERY,,,CO
1,11512,CA,21,TUE,1660,5,CT,3, ,-T-----,1,1,32.62,S,MULTIFAMIL,,,S
1,11512,CA,68,TUE,2410,2,96,CR, ,-T-----,2,1,0,S,MULTIFAMIL,,,S
1,11512,CA,85,TUE,2550,1,96,CG, ,-T-----,3,1,0,S,MULTIFAMIL,,,S
1,11513,CA,23,TUE,30,1,4Y,T0, ,-T-----,1,1,890.4,SC,WINERY,,,CO
1,11513,CA,64,TUE,2835,1,96,CR, ,-T-----,2,1,0,SC,WINERY,,,CO
1,11513,CA,64,TUE,2840,1,96,CR, ,-T-----,3,1,0,SC,WINERY,,,CO
1,11513,CA,64,TUE,2845,1,96,CR, ,-T-----,4,1,0,SC,WINERY,,,CO
1,11513,CA,44,WED,290,1,6Y,CB, ,--W----,5,1,75,SC,WINERY,,,CO
1,11513,CA,62,TUE,0,1,96,CG, ,-T-----,6,1,0,SC,WINERY,,,CO
1,11522,CA,29,MON,550,1,2Y,T1, ,M------,1,1,540.19,YC,WINERY,,,CO
1,11522,CA,64,MON,4490,1,96,CR, ,M------,2,1,0,YC,WINERY,,,CO
1,11522,CA,64,MON,4495,1,96,CR, ,M------,3,1,0,YC,WINERY,,,CO
1,11522,CA,64,MON,4500,1,96,CR, ,M------,4,1,0,YC,WINERY,,,CO
1,11529,CA,23,WED,630,1,2Y,T0, ,--W----,1,1,363.91,S,WINERY,,,S
1,11529,CA,62,TUE,1500,1,96,CR, ,-T-----,2,1,0,S,WINERY,,,S
1,11529,CA,62,TUE,1510,1,96,CR, ,-T-----,3,1,0,S,WINERY,,,S
1,11529,CA,62,TUE,1520,1,96,CR, ,-T-----,4,1,0,S,WINERY,,,S
1,11531,MA,29,MON,930,1,2Y,T0, ,M------,1,1,435.94,Y,MEMBER,,,Y
1,11531,MA,42,FRI,365,1,6Y,R0, ,----F--,2,1,872.06,Y,MEMBER,,,Y
1,11536,CA,21,MON,60,1,CT,69, ,M------,1,1,218.71,YC,WINERY,,,CO
1,11536,CA,64,MON,1405,3,96,CR, ,M------,2,1,0,YC,WINERY,,,CO
1,11536,CA,49,WED,45,1,4Y,CB, ,--W----,3,1,75,YC,WINERY,,,CO
1,11547,TA,    ,UNR,0,1,40,RO, ,-------,1,0,0,YC,,,,CO
1,11548,CA,21,TUE,3655,1,CT,6, ,-T-----,1,1,65.25,S,,,,S
1,11548,CA,62,TUE,4819,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,11548,CA,62,TUE,4819,1,96,CG, ,-T-----,3,1,0,S,,,,S
1,11554,CA,29,MON,300,1,6Y,T0, ,M---F--,1,2,2521.79,YC,RESTAURANT,,,CO
1,11554,CA,23,FRI,90,1,6Y,T0, ,M---F--,1,2,2521.79,YC,RESTAURANT,,,CO
1,11554,CA,64,MON,240,3,96,CR, ,M------,2,1,0,YC,RESTAURANT,,,CO
1,11554,CA,85,MON,320,5,96,CG, ,M------,3,1,0,YC,RESTAURANT,,,CO
1,11554,CA,85,MON,330,1,96,CG, ,M------,4,1,0,YC,RESTAURANT,,,CO
1,11554,CA,85,MON,340,1,96,CG, ,M------,5,1,0,YC,RESTAURANT,,,CO
1,11554,CA,40,MON,310,4,CF,6, ,M-W-F--,6,3,0,YC,RESTAURANT,,,CO
1,11554,CA,40,WED,255,4,CF,6, ,M-W-F--,6,3,0,YC,RESTAURANT,,,CO
1,11554,CA,40,FRI,290,4,CF,6, ,M-W-F--,6,3,0,YC,RESTAURANT,,,CO
1,11554,CA,43,TUE,300,1,4Y,GL, ,-T-----,7,1,75,YC,RESTAURANT,,,CO
1,11554,CA,49,MON,120,1,6Y,CB, ,M-W-F--,8,3,75,YC,RESTAURANT,,,CO
1,11554,CA,49,WED,150,1,6Y,CB, ,M-W-F--,8,3,75,YC,RESTAURANT,,,CO
1,11554,CA,49,FRI,400,1,6Y,CB, ,M-W-F--,8,3,75,YC,RESTAURANT,,,CO
1,11563,CA,28,MON,8220,1,CT,3, ,M------,1,1,33.75,Y,HOA,,,Y
1,11563,CA,64,MON,5320,1,96,CR, ,M------,2,1,0,Y,HOA,,,Y
1,11565,CA,29,TUE,140,1,2Y,T0, ,-T-----,1,1,363.91,S,LANDSCAPER,,,S
1,11567,CA,46,FRI,70,1,3Y,TH, ,----F--,1,1,0,SC,WINERY,,,CO
1,11567,CA,62,TUE,3840,3,96,CR, ,-T-----,2,1,0,SC,WINERY,,,CO
1,11567,CA,46,FRI,73,1,3Y,RH, ,----F--,3,1,0,SC,WINERY,,,CO
1,11570,CA,21,WED,2800,1,CT,6, ,--W----,1,1,89.71,SC,WINERY,,,CO
1,11570,CA,62,WED,4420,1,96,CR, ,--W----,2,1,0,SC,WINERY,,,CO
1,11570,CA,62,WED,4420,1,96,CG, ,--W----,3,1,0,SC,WINERY,,,CO
1,11570,CA,21,WED,2800,1,CT,6, ,--W----,4,1,89.71,SC,WINERY,,,CO
1,11570,CA,21,WED,2800,1,CT,6, ,--W----,5,1,89.71,SC,WINERY,,,CO
1,11570,CA,62,WED,4420,1,96,CR, ,--W----,6,1,0,SC,WINERY,,,CO
1,11570,CA,62,WED,4420,1,96,CR, ,--W----,7,1,0,SC,WINERY,,,CO
1,11607,CA,28,MON,3870,2,CT,19, ,M------,1,1,142.42,Y,FOURPLEX,,,Y
1,11607,CA,64,MON,3155,1,96,CR, ,M------,2,1,0,Y,FOURPLEX,,,Y
1,11607,CA,64,MON,3160,1,96,CR, ,M------,3,1,0,Y,FOURPLEX,,,Y
1,11607,CA,85,MON,5940,1,96,CG, ,M------,4,1,0,Y,FOURPLEX,,,Y
1,11623,PA,    ,UNR,0,1,15,CO, ,-------,1,0,0,S,,,,S
1,11643,CA,29,MON,620,1,2Y,T0, ,M------,1,1,482.56,YC,OFFICE BLD,,,CO
1,11643,CA,28,MON,1070,1,CT,9, ,M------,2,1,134.57,YC,OFFICE BLD,,,CO
1,11643,CA,64,MON,815,1,96,CR, ,M------,3,1,0,YC,OFFICE BLD,,,CO
1,11643,CA,85,MON,1020,1,96,CG, ,M------,4,1,0,YC,OFFICE BLD,,,CO
1,11664,CA,29,MON,690,1,6Y,T0, ,M------,1,1,1298.25,YC,WINERY,,,CO
1,11664,CA,42,FRI,300,1,4Y,R0, ,----F--,2,1,667.81,YC,WINERY,,,CO
1,11664,CA,43,FRI,360,1,4Y,GL, ,----F--,3,1,75,YC,WINERY,,,CO
1,11664,CA,49,MON,360,1,4Y,CB, ,M-W-F--,4,3,75,YC,WINERY,,,CO
1,11664,CA,49,WED,280,1,4Y,CB, ,M-W-F--,4,3,75,YC,WINERY,,,CO
1,11664,CA,49,FRI,590,1,4Y,CB, ,M-W-F--,4,3,75,YC,WINERY,,,CO
1,11689,CA,25,TUE,1420,1,CT,3, ,-T-----,1,1,32.62,S,OFFICE BLD,,,S
1,11689,CA,68,TUE,1420,1,96,CR, ,-T-----,2,1,0,S,OFFICE BLD,,,S
1,11719,PA,    ,UNR,0,1,30,RO, ,-------,1,0,0,SC,,,,CO
1,11719,PA,    ,UNR,0,1,30,RO, ,-------,2,0,0,SC,,,,CO
1,11719,PA,    ,UNR,0,1,30,WZ, ,-------,3,0,0,SC,,,,CO
1,11719,PA,    ,UNR,0,1,40,WZ, ,-------,4,0,0,SC,,,,CO
1,11719,PA,    ,UNR,0,2,30,WZ, ,-------,5,0,0,SC,,,,CO
1,11723,CA,    ,UNR,0,1,2Y,DE, ,-------,1,0,0,YC,WINERY,,,CO
1,11723,CA,23,WED,460,1,4Y,T0, ,--W----,2,1,890.4,YC,WINERY,,,CO
1,11723,CA,49,WED,125,1,4Y,CB, ,--W----,3,1,75,YC,WINERY,,,CO
1,11723,CA,CALL,SUN,0,1,4Y,GL, ,#NAME?,4,1,75,YC,WINERY,,,CO
1,11728,CA,28,WED,2450,1,CT,9, ,--W----,1,1,134.57,AC,OFFICE BLD,,,CO
1,11728,CA,64,WED,1290,1,96,CR, ,--W----,2,1,0,AC,OFFICE BLD,,,CO
1,11731,CA,25,TUE,1440,1,CT,6, ,-T--F--,1,2,130.5,S,RETAIL,,,S
1,11731,CA,21,FRI,1957,1,CT,6, ,-T--F--,1,2,130.5,S,RETAIL,,,S
1,11731,CA,68,TUE,1430,1,96,CR, ,-T-----,2,1,0,S,RETAIL,,,S
1,11739,CA,23,WED,401,1,4Y,T2, ,--W----,1,1,1121.14,YC,VINEYARD,,,CO
1,11750,CA,85,TUE,740,2,96,CG, ,-T-----,1,1,0,S,CHURCH,,,S
1,11750,CA,64,TUE,1215,2,96,CR, ,-T-----,2,1,0,S,CHURCH,,,S
1,11750,CA,25,TUE,750,2,CT,9, ,-T-----,3,1,97.87,S,CHURCH,,,S
1,11760,CA,23,FRI,455,3,6Y,T0, ,----F--,1,1,1188.51,C,LODGING,,,C
1,11760,CA,42,FRI,410,1,6Y,R0, ,----F--,2,1,891.4,C,LODGING,,,C
1,11760,CA,44,TUE,80,2,6Y,CB, ,-T--F--,3,2,75,C,LODGING,,,C
1,11760,CA,44,FRI,113,2,6Y,CB, ,-T--F--,3,2,75,C,LODGING,,,C
1,11766,CA,42,TUE,0,1,4Y,R0, ,-T--F--,1,2,1172.3,C,RESTAURANT,,,C
1,11766,CA,42,FRI,409,1,4Y,R0, ,-T--F--,1,2,1172.3,C,RESTAURANT,,,C
1,11766,CA,23,MON,520,1,2Y,C0, ,M-W-F--,2,3,3372.39,C,RESTAURANT,,,C
1,11766,CA,23,WED,290,1,2Y,C0, ,M-W-F--,2,3,3372.39,C,RESTAURANT,,,C
1,11766,CA,23,FRI,550,1,2Y,C0, ,M-W-F--,2,3,3372.39,C,RESTAURANT,,,C
1,11766,CA,44,TUE,110,1,4Y,CB, ,-TW-F--,3,3,75,C,RESTAURANT,,,C
1,11766,CA,44,WED,20,1,4Y,CB, ,-TW-F--,3,3,75,C,RESTAURANT,,,C
1,11766,CA,44,FRI,120,1,4Y,CB, ,-TW-F--,3,3,75,C,RESTAURANT,,,C
1,11788,CA,23,THU,610,1,6Y,T0, ,---H---,1,1,1158.56,CL,MULTIFAMIL,,,CL
1,11788,CA,65,THU,180,1,96,CR, ,---H---,2,1,0,CL,MULTIFAMIL,,,CL
1,11788,CA,65,THU,190,1,96,CR, ,---H---,3,1,0,CL,MULTIFAMIL,,,CL
1,11788,CA,65,THU,200,1,96,CR, ,---H---,4,1,0,CL,MULTIFAMIL,,,CL
1,11788,CA,85,THU,1535,1,96,CG, ,---H---,5,1,0,CL,MULTIFAMIL,,,CL
1,11806,CA,23,THU,230,1,4Y,T0, ,---H---,1,1,793.4,CL,MULTIFAMIL,,,CL
1,11807,CA,64,TUE,85,2,96,CR, ,-T-----,1,1,0,SC,WINERY,,,CO
1,11807,CA,23,TUE,80,1,2Y,T0, ,-T-----,2,1,482.56,SC,WINERY,,,CO
1,11807,CA,44,TUE,420,1,4Y,CB, ,-T-----,3,1,75,SC,WINERY,,,CO
1,11808,CA,25,TUE,3160,1,CT,9, ,-T-----,1,1,97.87,S,OFFICE BLD,,,S
1,11808,CA,64,TUE,1375,1,96,CR, ,-T-----,2,1,0,S,OFFICE BLD,,,S
1,11841,CA,46,FRI,0,1,4Y,T4, ,----F--,1,1,1447.1,YC,WINERY,,,CO
1,11841,CA,46,FRI,0,1,TR,OD, ,----F--,2,1,75,YC,WINERY,,,CO
1,11841,CA,CALL,SUN,0,1,4Y,H0, ,#NAME?,3,1,0,YC,WINERY,,,CO
1,11850,CA,25,TUE,1790,2,CT,9, ,-T-----,1,1,97.87,S,CHURCH,,,S
1,11850,CA,85,TUE,735,1,96,CG, ,-T-----,2,1,0,S,CHURCH,,,S
1,11850,CA,64,TUE,2180,1,96,CR, ,-T-----,3,1,0,S,CHURCH,,,S
1,11852,CA,25,TUE,1630,1,CT,3, ,-T-----,1,1,32.62,S,MULTIFAMIL,,,S
1,11852,CA,68,TUE,970,1,96,CR, ,-T-----,2,1,0,S,MULTIFAMIL,,,S
1,11852,CA,85,TUE,1505,1,96,CG, ,-T-----,3,1,0,S,MULTIFAMIL,,,S
1,11861,CA,29,WED,300,1,2Y,T0, ,--W----,1,1,482.56,AC,WINERY,,,CO
1,11861,CA,42,WED,30,1,4Y,R0, ,--W----,2,1,667.81,AC,WINERY,,,CO
1,11861,CA,85,WED,2445,1,96,CG, ,--W----,3,1,0,AC,WINERY,,,CO
1,11870,CA,25,TUE,1340,1,CT,9, ,-T-----,1,1,97.87,S,WINERY,,,S
1,11870,CA,68,TUE,1300,1,96,CR, ,-T-----,2,1,0,S,WINERY,,,S
1,11890,CA,25,TUE,700,1,CT,9, ,-T-----,1,1,97.87,S,RETAIL,,,S
1,11890,CA,64,TUE,1322,1,96,CR, ,-T-----,2,1,0,S,RETAIL,,,S
1,11911,CA,64,TUE,1025,1,96,CR, ,-T-----,1,1,0,S,RESTAURANT,,,S
1,11911,CA,64,TUE,1030,1,96,AR, ,-T-----,2,1,73.41,S,RESTAURANT,,,S
1,11911,CA,25,TUE,1060,1,CT,9, ,-T-----,3,1,97.87,S,RESTAURANT,,,S
1,11911,CA,64,TUE,1035,1,96,AR, ,-T-----,4,1,73.41,S,RESTAURANT,,,S
1,11911,CA,64,TUE,1040,1,96,AR, ,-T-----,5,1,73.41,S,RESTAURANT,,,S
1,11911,CA,40,MON,190,2,CF,6, ,M-W-F--,6,3,0,S,RESTAURANT,,,S
1,11911,CA,40,WED,130,2,CF,6, ,M-W-F--,6,3,0,S,RESTAURANT,,,S
1,11911,CA,40,FRI,175,2,CF,6, ,M-W-F--,6,3,0,S,RESTAURANT,,,S
1,11920,CA,23,MON,660,1,6Y,T0, ,M------,1,1,1298.25,AC,MEDICAL,,,CO
1,11920,CA,23,MON,670,1,6Y,T0, ,M------,2,1,1298.25,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4085,1,96,CR, ,--W----,3,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4095,1,96,CR, ,--W----,4,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4100,1,96,CR, ,--W----,5,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4105,1,96,CR, ,--W----,6,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4110,1,96,CR, ,--W----,7,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4115,1,96,CR, ,--W----,8,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4120,1,96,CR, ,--W----,9,1,0,AC,MEDICAL,,,CO
1,11920,CA,64,WED,4090,1,96,CR, ,--W----,10,1,0,AC,MEDICAL,,,CO
1,11931,CA,    ,UNR,0,1,2Y,DE, ,-------,1,0,0,YC,WINERY,,,CO
1,11956,CA,25,TUE,860,1,CT,6, ,-T-----,1,1,65.25,S,RETAIL,,,S
1,11956,CA,64,TUE,935,1,96,CR, ,-T-----,2,1,0,S,RETAIL,,,S
1,11970,CA,28,MON,350,1,CT,9, ,M------,1,1,134.57,YC,,,,CO
1,11970,CA,64,MON,250,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,11970,CA,85,MON,345,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,11972,CA,29,MON,770,1,4Y,T0, ,M------,1,1,799.35,Y,HOA,,,Y
1,11972,CA,29,MON,780,1,4Y,T0, ,M------,2,1,799.35,Y,HOA,,,Y
1,11972,CA,29,MON,770,2,PU,PL, ,M------,3,1,50,Y,HOA,,,Y
1,11972,CA,42,FRI,315,1,4Y,R0, ,----F--,4,1,751.37,Y,HOA,,,Y
1,11972,CA,42,FRI,315,1,PU,PL, ,----F--,5,1,50,Y,HOA,,,Y
1,11994,CA,25,THU,780,5,CT,9, ,---H---,1,1,101.34,CL,MULTIFAMIL,,,CL
1,11994,CA,65,THU,950,2,96,CR, ,---H---,2,1,0,CL,MULTIFAMIL,,,CL
1,11994,CA,65,THU,960,1,96,CR, ,---H---,3,1,0,CL,MULTIFAMIL,,,CL
1,11994,CA,65,THU,970,1,96,CR, ,---H---,4,1,0,CL,MULTIFAMIL,,,CL
1,11994,CA,85,THU,1565,1,96,CG, ,---H---,5,1,0,CL,MULTIFAMIL,,,CL
1,12074,CA,25,THU,2670,1,CT,9, ,---H---,1,1,103.93,C,UTILITY,,,C
1,12074,CA,65,THU,2880,1,96,CR, ,---H---,2,1,0,C,UTILITY,,,C
1,12074,CA,85,THU,1400,1,96,CG, ,---H---,3,1,0,C,UTILITY,,,C
1,12099,CA,25,TUE,820,1,CT,9, ,-T-----,1,1,97.87,S,DELI/CAFE,,,S
1,12099,CA,64,TUE,1180,1,96,CR, ,-T-----,2,1,0,S,DELI/CAFE,,,S
1,12108,PA,    ,UNR,0,1,20,RO, ,-------,1,0,0,S,,,,S
1,12171,CA,23,MON,230,1,4Y,T0, ,M------,1,1,668.93,S,CATERING,,,S
1,12171,CA,64,TUE,1155,1,96,CR, ,-T-----,2,1,0,S,CATERING,,,S
1,12171,CA,64,TUE,1160,1,96,CR, ,-T-----,3,1,0,S,CATERING,,,S
1,12171,CA,40,MON,180,4,CF,6, ,M-W-F--,4,3,0,S,CATERING,,,S
1,12171,CA,40,WED,115,4,CF,6, ,M-W-F--,4,3,0,S,CATERING,,,S
1,12171,CA,40,FRI,160,4,CF,6, ,M-W-F--,4,3,0,S,CATERING,,,S
1,12171,CA,64,TUE,1165,1,96,CR, ,-T-----,5,1,0,S,CATERING,,,S
1,12171,CA,44,TUE,250,1,6Y,CB, ,-TW-FS-,6,4,75,S,CATERING,,,S
1,12171,CA,44,WED,170,1,6Y,CB, ,-TW-FS-,6,4,75,S,CATERING,,,S
1,12171,CA,49,FRI,210,1,6Y,CB, ,-TW-FS-,6,4,75,S,CATERING,,,S
1,12171,CA,49,SAT,30,1,6Y,CB, ,-TW-FS-,6,4,75,S,CATERING,,,S
1,12188,CA,23,WED,510,1,4Y,T1, ,--W----,1,1,1005.67,YC,MEMBER,,,CO
1,12188,CA,62,MON,1190,1,96,CR, ,M------,2,1,0,YC,MEMBER,,,CO
1,12188,CA,23,WED,515,1,4Y,T1, ,--W----,3,1,1005.67,YC,MEMBER,,,CO
1,12188,CA,62,MON,1190,1,96,CR, ,M------,4,1,0,YC,MEMBER,,,CO
1,12227,CA,29,MON,210,1,4Y,T0, ,M---F--,1,2,1706.1,YC,WINERY,,,CO
1,12227,CA,23,FRI,40,1,4Y,T0, ,M---F--,1,2,1706.1,YC,WINERY,,,CO
1,12227,CA,29,MON,210,1,PU,PL, ,M---F--,2,2,100,YC,WINERY,,,CO
1,12227,CA,23,FRI,40,1,PU,PL, ,M---F--,2,2,100,YC,WINERY,,,CO
1,12227,CA,84,TUE,140,1,4Y,G0, ,-T-----,3,1,605.47,YC,WINERY,,,CO
1,12227,CA,42,FRI,50,1,4Y,R0, ,----F--,4,1,667.81,YC,WINERY,,,CO
1,12227,CA,42,FRI,50,1,PU,PL, ,----F--,5,1,50,YC,WINERY,,,CO
1,12227,CA,40,MON,300,2,CF,6, ,M---F--,6,2,0,YC,WINERY,,,CO
1,12227,CA,40,FRI,285,2,CF,6, ,M---F--,6,2,0,YC,WINERY,,,CO
1,12263,CA,21,TUE,3560,1,CT,19, ,-T-----,1,1,139.98,S,CHURCH,,,S
1,12270,CA,84,TUE,10,1,4Y,G0, ,-T-----,1,1,605.47,SC,WINERY,,,CO
1,12270,CA,65,WED,140,3,96,CR, ,--W----,2,1,0,SC,WINERY,,,CO
1,12276,CA,62,MON,5359,1,CT,9, ,M------,1,1,134.57,SC,VINEYARD,,,CO
1,12276,CA,62,MON,5359,1,96,CR, ,M------,2,1,0,SC,VINEYARD,,,CO
1,12317,CA,23,THU,430,1,4P,T0, ,---H---,1,1,822.1,CL,MULTIFAMIL,,,CL
1,12317,CA,42,FRI,407,1,4Y,R0, ,----F--,2,1,610.5,CL,MULTIFAMIL,,,CL
1,12317,CA,23,THU,430,1,PU,PL, ,---HF--,3,2,100,CL,MULTIFAMIL,,,CL
1,12317,CA,42,FRI,407,1,PU,PL, ,---HF--,3,2,100,CL,MULTIFAMIL,,,CL
1,12342,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,YC,VINEYARD,,,CO
1,12342,TA,    ,UNR,0,1,20,RO, ,-------,2,0,0,YC,VINEYARD,,,CO
1,12347,CA,23,WED,610,1,2Y,T0, ,--W----,1,1,482.56,CC,VINEYARD,,,CO
1,12347,CA,61,THU,40,1,96,CR, ,---H---,2,1,0,CC,VINEYARD,,,CO
1,12347,CA,85,THU,5,1,96,CG, ,---H---,3,1,0,CC,VINEYARD,,,CO
1,12359,CA,42,FRI,120,1,6Y,R0, ,----F--,1,1,730.46,S,WINERY,,,S
1,12359,CA,42,FRI,125,1,6Y,R0, ,----F--,2,1,730.46,S,WINERY,,,S
1,12359,CA,40,WED,35,1,CF,6, ,--W----,3,1,0,S,WINERY,,,S
1,12379,CA,25,THU,1750,1,CT,3, ,---H---,1,1,34.64,C,RETAIL,,,C
1,12379,CA,61,THU,660,1,96,CR, ,---H---,2,1,0,C,RETAIL,,,C
1,12383,CA,28,MON,6610,1,CT,3, ,M------,1,1,33.75,Y,WINERY,,,Y
1,12383,CA,64,MON,2156,1,96,CR, ,M------,2,1,0,Y,WINERY,,,Y
1,12413,CA,21,TUE,1580,2,CT,9, ,-T-----,1,1,97.87,S,WINERY,,,S
1,12413,CA,62,TUE,850,2,96,CR, ,-T-----,2,1,0,S,WINERY,,,S
1,12413,CA,62,TUE,860,2,96,AR, ,-T-----,3,1,73.41,S,WINERY,,,S
1,12413,CA,62,TUE,870,1,96,CG, ,-T-----,4,1,0,S,WINERY,,,S
1,12413,CA,44,WED,225,1,4Y,CB, ,--W----,5,1,75,S,WINERY,,,S
1,12415,CA,23,TUE,540,1,6Y,T0, ,-T-----,1,1,1298.25,SC,WINERY,,,CO
1,12415,CA,42,FRI,230,1,6Y,R0, ,----F--,2,1,973.69,SC,WINERY,,,CO
1,12446,CA,28,WED,890,1,CT,9, ,--W----,1,1,134.57,SC,WINERY,,,CO
1,12446,CA,64,WED,230,1,96,CR, ,--W----,2,1,0,SC,WINERY,,,CO
1,12446,CA,85,WED,510,1,96,CG, ,--W----,3,1,0,SC,WINERY,,,CO
1,12469,CA,23,MON,620,1,4Y,T0, ,M------,1,1,890.4,SC,WINERY,,,CO
1,12469,CA,40,WED,155,1,CF,6, ,--W----,2,1,0,SC,WINERY,,,CO
1,12469,CA,42,FRI,215,1,4Y,R0, ,----F--,3,1,667.81,SC,WINERY,,,CO
