cust,monthly_bill,tax_body,biz_type,compost,garbage,recycle,total_yards,needed_recycle,enough_recycle,needed_compost,enough_compost
10368,1658.21,COUNTY,LODGING-FW,2.88,4,4,10.879999999999999,2,Yes,1,Yes
10368,1658.21,COUNTY,LODGING-FW,2.88,4,4,10.879999999999999,2,Yes,1,Yes
10368,1658.21,COUNTY,LODGING-FW,2.88,4,4,10.879999999999999,2,Yes,1,Yes
10368,1658.21,COUNTY,LODGING-FW,2.88,4,4,10.879999999999999,2,Yes,1,Yes
10368,1658.21,COUNTY,LODGING-FW,2.88,4,4,10.879999999999999,2,Yes,1,Yes
10373,363.91,S,CHURCH,1.12,2,2.4,5.52,1,Yes,1,Yes
10373,363.91,S,CHURCH,1.12,2,2.4,5.52,1,Yes,1,Yes
10373,363.91,S,CHURCH,1.12,2,2.4,5.52,1,Yes,1,Yes
10373,363.91,S,CHURCH,1.12,2,2.4,5.52,1,Yes,1,Yes
10373,363.91,S,CHURCH,1.12,2,2.4,5.52,1,Yes,1,Yes
10374,363.91,S,COMMUNITY,0,2,0.96,2.96,1,No,1,No
10374,363.91,S,COMMUNITY,0,2,0.96,2.96,1,No,1,No
10374,363.91,S,COMMUNITY,0,2,0.96,2.96,1,No,1,No
10378,430.47,S,CHURCH,0.96,2,0.48,3.44,1,No,1,No
10378,430.47,S,CHURCH,0.96,2,0.48,3.44,1,No,1,No
10378,430.47,S,CHURCH,0.96,2,0.48,3.44,1,No,1,No
10378,430.47,S,CHURCH,0.96,2,0.48,3.44,1,No,1,No
10383,2804.07,S,OFFICE BLD,0,54,0.48,54.48,27,No,18,No
10383,2804.07,S,OFFICE BLD,0,54,0.48,54.48,27,No,18,No
10383,2804.07,S,OFFICE BLD,0,54,0.48,54.48,27,No,18,No
10383,2804.07,S,OFFICE BLD,0,54,0.48,54.48,27,No,18,No
10384,363.91,S,CONTRACTOR,0,2,0.96,2.96,1,No,1,No
10384,363.91,S,CONTRACTOR,0,2,0.96,2.96,1,No,1,No
10390,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10390,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10390,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10394,8471.2,Y,MOBILEHOME,5.279999999999999,40.16,114.24,159.68,20,Yes,13,No
10394,8471.2,Y,MOBILEHOME,5.279999999999999,40.16,114.24,159.68,20,Yes,13,No
10394,8471.2,Y,MOBILEHOME,5.279999999999999,40.16,114.24,159.68,20,Yes,13,No
10394,8471.2,Y,MOBILEHOME,5.279999999999999,40.16,114.24,159.68,20,Yes,13,No
10394,8471.2,Y,MOBILEHOME,5.279999999999999,40.16,114.24,159.68,20,Yes,13,No
10395,1601.16,Y,LODGING,0.32,16,4.96,21.28,8,No,5,No
10395,1601.16,Y,LODGING,0.32,16,4.96,21.28,8,No,5,No
10395,1601.16,Y,LODGING,0.32,16,4.96,21.28,8,No,5,No
10395,1601.16,Y,LODGING,0.32,16,4.96,21.28,8,No,5,No
10395,1601.16,Y,LODGING,0.32,16,4.96,21.28,8,No,5,No
10400,101.24,Y,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
10400,101.24,Y,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
10403,1548.35,Y,STRIP MALL,0,1.44,16.48,17.92,1,Yes,0,Yes
10403,1548.35,Y,STRIP MALL,0,1.44,16.48,17.92,1,Yes,0,Yes
10403,1548.35,Y,STRIP MALL,0,1.44,16.48,17.92,1,Yes,0,Yes
10403,1548.35,Y,STRIP MALL,0,1.44,16.48,17.92,1,Yes,0,Yes
10410,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10410,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10410,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10411,802.51,C,LODGING,1.44,3.36,26.88,31.68,2,Yes,1,Yes
10411,802.51,C,LODGING,1.44,3.36,26.88,31.68,2,Yes,1,Yes
10411,802.51,C,LODGING,1.44,3.36,26.88,31.68,2,Yes,1,Yes
10411,802.51,C,LODGING,1.44,3.36,26.88,31.68,2,Yes,1,Yes
10411,802.51,C,LODGING,1.44,3.36,26.88,31.68,2,Yes,1,Yes
10418,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10418,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10418,101.24,Y,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10432,1649.14,Y,NRSG HOME,1.92,16,1.44,19.360000000000003,8,No,5,No
10435,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10435,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10435,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10435,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10438,1966.06,COUNTY,GROUP HOME,2.56,6,5.440000000000001,14.000000000000002,3,Yes,2,Yes
10442,1585.28,COUNTY,INDUSTRIAL,0,4,5.440000000000001,9.440000000000001,2,Yes,1,No
10442,1585.28,COUNTY,INDUSTRIAL,0,4,5.440000000000001,9.440000000000001,2,Yes,1,No
10442,1585.28,COUNTY,INDUSTRIAL,0,4,5.440000000000001,9.440000000000001,2,Yes,1,No
10442,1585.28,COUNTY,INDUSTRIAL,0,4,5.440000000000001,9.440000000000001,2,Yes,1,No
10442,1585.28,COUNTY,INDUSTRIAL,0,4,5.440000000000001,9.440000000000001,2,Yes,1,No
10445,1488.25,COUNTY,WINERY,0,6,9.44,15.44,3,Yes,2,No
10445,1488.25,COUNTY,WINERY,0,6,9.44,15.44,3,Yes,2,No
10445,1488.25,COUNTY,WINERY,0,6,9.44,15.44,3,Yes,2,No
10445,1488.25,COUNTY,WINERY,0,6,9.44,15.44,3,Yes,2,No
10448,3499.08,COUNTY,HOSPITAL,0,12.48,0,12.48,6,No,4,No
10453,482.56,COUNTY,MOBILEHOME,0.48,2,1.44,3.92,1,Yes,1,No
10453,482.56,COUNTY,MOBILEHOME,0.48,2,1.44,3.92,1,Yes,1,No
10453,482.56,COUNTY,MOBILEHOME,0.48,2,1.44,3.92,1,Yes,1,No
10453,482.56,COUNTY,MOBILEHOME,0.48,2,1.44,3.92,1,Yes,1,No
10453,482.56,COUNTY,MOBILEHOME,0.48,2,1.44,3.92,1,Yes,1,No
10459,482.56,COUNTY,HOSPITAL,0,2,0.48,2.48,1,No,1,No
10459,482.56,COUNTY,HOSPITAL,0,2,0.48,2.48,1,No,1,No
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10461,890.4,COUNTY,WINERY,1.28,4,0.96,6.24,2,No,1,Yes
10471,965.4,COUNTY,POLICEFIRE,0.96,4,4.48,9.440000000000001,2,Yes,1,No
10471,965.4,COUNTY,POLICEFIRE,0.96,4,4.48,9.440000000000001,2,Yes,1,No
10471,965.4,COUNTY,POLICEFIRE,0.96,4,4.48,9.440000000000001,2,Yes,1,No
10471,965.4,COUNTY,POLICEFIRE,0.96,4,4.48,9.440000000000001,2,Yes,1,No
10475,965.4,COUNTY,WINERY,0,4,6.96,10.96,2,Yes,1,No
10475,965.4,COUNTY,WINERY,0,4,6.96,10.96,2,Yes,1,No
10475,965.4,COUNTY,WINERY,0,4,6.96,10.96,2,Yes,1,No
10475,965.4,COUNTY,WINERY,0,4,6.96,10.96,2,Yes,1,No
10480,134.57,COUNTY,SCHOOL,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10480,134.57,COUNTY,SCHOOL,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10480,134.57,COUNTY,SCHOOL,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10483,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10483,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10483,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10483,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10487,482.56,COUNTY,CHURCH,0.48,2,1.44,3.92,1,Yes,1,No
10487,482.56,COUNTY,CHURCH,0.48,2,1.44,3.92,1,Yes,1,No
10487,482.56,COUNTY,CHURCH,0.48,2,1.44,3.92,1,Yes,1,No
10488,699.2,COUNTY,SCHOOL,0.48,1.92,2.56,4.96,1,Yes,1,No
10488,699.2,COUNTY,SCHOOL,0.48,1.92,2.56,4.96,1,Yes,1,No
10488,699.2,COUNTY,SCHOOL,0.48,1.92,2.56,4.96,1,Yes,1,No
10488,699.2,COUNTY,SCHOOL,0.48,1.92,2.56,4.96,1,Yes,1,No
10488,699.2,COUNTY,SCHOOL,0.48,1.92,2.56,4.96,1,Yes,1,No
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10490,482.56,COUNTY,SCHOOL,1.44,2,3.52,6.96,1,Yes,1,Yes
10500,363.91,S,MINI MART,0,2,1.44,3.44,1,Yes,1,No
10500,363.91,S,MINI MART,0,2,1.44,3.44,1,Yes,1,No
10503,667.81,COUNTY,VINEYARD,0,0,4,4,0,Yes,0,Yes
10507,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
10507,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
10507,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
10507,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
10510,1447.1,COUNTY,VINEYARD,0,4,0,4,2,No,1,No
10512,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10512,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10512,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10516,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10516,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10516,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10516,890.4,COUNTY,VINEYARD,0,4,1.44,5.4399999999999995,2,No,1,No
10519,0,COUNTY,WINERY,0,3.5,7,10.5,2,Yes,1,No
10519,0,COUNTY,WINERY,0,3.5,7,10.5,2,Yes,1,No
10519,0,COUNTY,WINERY,0,3.5,7,10.5,2,Yes,1,No
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10521,2440.1,COUNTY,WINERY,6,4,11.44,21.439999999999998,2,Yes,1,Yes
10522,134.57,COUNTY,POSTOFFICE,0,0.48,0.48,0.96,0,Yes,0,Yes
10522,134.57,COUNTY,POSTOFFICE,0,0.48,0.48,0.96,0,Yes,0,Yes
10523,1708.21,COUNTY,WINERY,0,4,13.44,17.439999999999998,2,Yes,1,No
10523,1708.21,COUNTY,WINERY,0,4,13.44,17.439999999999998,2,Yes,1,No
10523,1708.21,COUNTY,WINERY,0,4,13.44,17.439999999999998,2,Yes,1,No
10523,1708.21,COUNTY,WINERY,0,4,13.44,17.439999999999998,2,Yes,1,No
10523,1708.21,COUNTY,WINERY,0,4,13.44,17.439999999999998,2,Yes,1,No
10524,1373.25,COUNTY,GROCERY,5.76,6,4,15.76,3,Yes,2,Yes
10524,1373.25,COUNTY,GROCERY,5.76,6,4,15.76,3,Yes,2,Yes
10524,1373.25,COUNTY,GROCERY,5.76,6,4,15.76,3,Yes,2,Yes
10524,1373.25,COUNTY,GROCERY,5.76,6,4,15.76,3,Yes,2,Yes
10524,1373.25,COUNTY,GROCERY,5.76,6,4,15.76,3,Yes,2,Yes
10525,3579.43,COUNTY,WINERY,2.56,6,4,12.56,3,Yes,2,Yes
10525,3579.43,COUNTY,WINERY,2.56,6,4,12.56,3,Yes,2,Yes
10525,3579.43,COUNTY,WINERY,2.56,6,4,12.56,3,Yes,2,Yes
10525,3579.43,COUNTY,WINERY,2.56,6,4,12.56,3,Yes,2,Yes
10531,2532.43,COUNTY,VINEYARD,0,4,4,8,2,Yes,1,No
10531,2532.43,COUNTY,VINEYARD,0,4,4,8,2,Yes,1,No
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10532,2721.53,COUNTY,WINERY,4,6,15.44,25.439999999999998,3,Yes,2,Yes
10535,890.4,COUNTY,VINEYARD,0,4,0.48,4.48,2,No,1,No
10535,890.4,COUNTY,VINEYARD,0,4,0.48,4.48,2,No,1,No
10550,363.91,S,AUTO,0,2,1.44,3.44,1,Yes,1,No
10550,363.91,S,AUTO,0,2,1.44,3.44,1,Yes,1,No
10553,405.39,S,CONTRACTOR,1.92,0,2.4,4.32,0,Yes,0,Yes
10553,405.39,S,CONTRACTOR,1.92,0,2.4,4.32,0,Yes,0,Yes
10553,405.39,S,CONTRACTOR,1.92,0,2.4,4.32,0,Yes,0,Yes
10553,405.39,S,CONTRACTOR,1.92,0,2.4,4.32,0,Yes,0,Yes
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10556,1197.36,S,WINERY,0,6,21.92,27.92,3,Yes,2,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10558,2327.97,Y,GROCERY,5.76,36,55.44,97.19999999999999,18,Yes,12,No
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10561,1861.82,Y,MULTIFAMIL,5.280000000000001,16,8.32,29.6,8,Yes,5,Yes
10613,482.56,COUNTY,CONTRACTOR,0,2,0,2,1,No,1,No
10626,438.91,S,HOME IMPRO,0,2,16,18,1,Yes,1,No
10626,438.91,S,HOME IMPRO,0,2,16,18,1,Yes,1,No
10626,438.91,S,HOME IMPRO,0,2,16,18,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10628,515.46,C,MEDICAL,0.48,2,1.92,4.4,1,Yes,1,No
10638,413.91,S,OFFICE BLD,0,2,1.44,3.44,1,Yes,1,No
10638,413.91,S,OFFICE BLD,0,2,1.44,3.44,1,Yes,1,No
10642,363.91,S,LODGING,0,2,0.96,2.96,1,No,1,No
10642,363.91,S,LODGING,0,2,0.96,2.96,1,No,1,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10648,1788.94,COUNTY,WINERY,0.32,8,5.4399999999999995,13.76,4,Yes,3,No
10669,233.06,COUNTY,WINERY,0,0.64,0.48,1.12,0,Yes,0,Yes
10669,233.06,COUNTY,WINERY,0,0.64,0.48,1.12,0,Yes,0,Yes
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10730,1856.1,COUNTY,WINERY,0,16,8.96,24.96,8,Yes,5,No
10771,1040.4,COUNTY,WINERY,0,4,20,24,2,Yes,1,No
10771,1040.4,COUNTY,WINERY,0,4,20,24,2,Yes,1,No
10771,1040.4,COUNTY,WINERY,0,4,20,24,2,Yes,1,No
10771,1040.4,COUNTY,WINERY,0,4,20,24,2,Yes,1,No
10778,32.62,S,ENTERTAINM,0,0.16,0.48,0.64,0,Yes,0,Yes
10778,32.62,S,ENTERTAINM,0,0.16,0.48,0.64,0,Yes,0,Yes
10791,131.25,COUNTY,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10791,131.25,COUNTY,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10791,131.25,COUNTY,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10831,503.88,S,OFFICE BLD,0.96,2,1.92,4.88,1,Yes,1,No
10831,503.88,S,OFFICE BLD,0.96,2,1.92,4.88,1,Yes,1,No
10831,503.88,S,OFFICE BLD,0.96,2,1.92,4.88,1,Yes,1,No
10831,503.88,S,OFFICE BLD,0.96,2,1.92,4.88,1,Yes,1,No
10831,503.88,S,OFFICE BLD,0.96,2,1.92,4.88,1,Yes,1,No
10870,1040.4,COUNTY,WINERY,0,4,10,14,2,Yes,1,No
10870,1040.4,COUNTY,WINERY,0,4,10,14,2,Yes,1,No
10870,1040.4,COUNTY,WINERY,0,4,10,14,2,Yes,1,No
10922,1353.97,S,OFFICE BLD,0,16,4.48,20.48,8,No,5,No
10922,1353.97,S,OFFICE BLD,0,16,4.48,20.48,8,No,5,No
10922,1353.97,S,OFFICE BLD,0,16,4.48,20.48,8,No,5,No
10922,1353.97,S,OFFICE BLD,0,16,4.48,20.48,8,No,5,No
10924,89.71,COUNTY,HOME IMPRO,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10924,89.71,COUNTY,HOME IMPRO,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10924,89.71,COUNTY,HOME IMPRO,0.48,0.32,0.48,1.28,0,Yes,0,Yes
10929,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10929,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10929,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10959,813.49,COUNTY,WINERY,0.8,2,11.92,14.719999999999999,1,Yes,1,No
10964,743.93,S,UTILITY,0,4,4.48,8.48,2,Yes,1,No
10964,743.93,S,UTILITY,0,4,4.48,8.48,2,Yes,1,No
10964,743.93,S,UTILITY,0,4,4.48,8.48,2,Yes,1,No
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11025,202.68,C,MULTIFAMIL,0.48,0.96,1.92,3.36,0,Yes,0,Yes
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11049,2032.03,COUNTY,WINERY,0,16,53.92,69.92,8,Yes,5,No
11086,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
11086,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
11086,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
11110,103.93,C,MEDICAL,0.48,0.48,0,0.96,0,Yes,0,Yes
11110,103.93,C,MEDICAL,0.48,0.48,0,0.96,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
11132,168.9,C,MULTIFAMIL,2.4,0.8,2.4,5.6,0,Yes,0,Yes
